Family-ID,UID,Role,RUCC,NIH,age,gender,ethnicity,VR,education,income,Scenario,Video-Type,Question,Score
13,80,Parent,1,2,44,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Edu,U,2,2
13,80,Parent,1,2,44,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Edu,U,3,4
3,86,Parent,6,6,76,Female,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Edu,U,1,1
3,86,Parent,6,6,76,Female,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Edu,U,2,3
3,86,Parent,6,6,76,Female,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Edu,U,3,1
7,88,Parent,1,2,39,Female,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Edu,U,1,4
7,88,Parent,1,2,39,Female,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Edu,U,2,4
7,88,Parent,1,2,39,Female,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Edu,U,3,3
15,91,Parent,1,1,45,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Edu,U,1,3
15,91,Parent,1,1,45,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Edu,U,2,3
15,91,Parent,1,1,45,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Edu,U,3,2
4,92,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Edu,U,1,4
4,92,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Edu,U,2,3
4,92,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Edu,U,3,4
38,94,Parent,1,1,27,Female,Other,Yes,Bachelor's degree (4 year),"$75,000 to $100,000",Edu,U,1,4
38,94,Parent,1,1,27,Female,Other,Yes,Bachelor's degree (4 year),"$75,000 to $100,000",Edu,U,2,2
38,94,Parent,1,1,27,Female,Other,Yes,Bachelor's degree (4 year),"$75,000 to $100,000",Edu,U,3,4
16,97,Parent,6,6,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Edu,U,1,5
16,97,Parent,6,6,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Edu,U,2,1
16,97,Parent,6,6,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Edu,U,3,5
17,102,Parent,3,4,41,Female,White or Caucasian,Yes,Trade / technical / vocational certification,"$75,000 to $100,000",Edu,U,1,2
17,102,Parent,3,4,41,Female,White or Caucasian,Yes,Trade / technical / vocational certification,"$75,000 to $100,000",Edu,U,2,4
17,102,Parent,3,4,41,Female,White or Caucasian,Yes,Trade / technical / vocational certification,"$75,000 to $100,000",Edu,U,3,2
5,103,Parent,8,6,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Edu,U,1,5
5,103,Parent,8,6,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Edu,U,2,2
5,103,Parent,8,6,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Edu,U,3,4
40,105,Parent,1,1,30,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Edu,U,1,5
40,105,Parent,1,1,30,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Edu,U,2,1
40,105,Parent,1,1,30,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Edu,U,3,4
6,110,Parent,1,1,43,Male,Other,Yes,"Other, Some college","More than $100,000",Edu,U,1,4
6,110,Parent,1,1,43,Male,Other,Yes,"Other, Some college","More than $100,000",Edu,U,2,3
6,110,Parent,1,1,43,Male,Other,Yes,"Other, Some college","More than $100,000",Edu,U,3,4
18,111,Parent,1,2,19,Female,White or Caucasian,Yes,High school graduate,"More than $100,000",Edu,U,1,5
18,111,Parent,1,2,19,Female,White or Caucasian,Yes,High school graduate,"More than $100,000",Edu,U,2,2
18,111,Parent,1,2,19,Female,White or Caucasian,Yes,High school graduate,"More than $100,000",Edu,U,3,5
19,115,Parent,1,1,46,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Edu,U,1,4
19,115,Parent,1,1,46,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Edu,U,2,2
19,115,Parent,1,1,46,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Edu,U,3,3
7,117,Parent,1,2,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Edu,U,1,4
7,117,Parent,1,2,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Edu,U,2,3
7,117,Parent,1,2,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Edu,U,3,4
41,119,Parent,1,1,37,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Edu,U,1,5
41,119,Parent,1,1,37,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Edu,U,2,1
41,119,Parent,1,1,37,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Edu,U,3,4
8,121,Parent,1,1,50,Male,Asian,Yes,Graduate degree,"More than $100,000",Edu,U,1,4
8,121,Parent,1,1,50,Male,Asian,Yes,Graduate degree,"More than $100,000",Edu,U,2,2
8,121,Parent,1,1,50,Male,Asian,Yes,Graduate degree,"More than $100,000",Edu,U,3,4
20,123,Parent,1,1,39,Female,Black or African American,No,Graduate degree,"More than $100,000",Edu,U,1,4
20,123,Parent,1,1,39,Female,Black or African American,No,Graduate degree,"More than $100,000",Edu,U,2,2
20,123,Parent,1,1,39,Female,Black or African American,No,Graduate degree,"More than $100,000",Edu,U,3,4
42,2,Parent,1,1,48,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,1,2
42,2,Parent,1,1,48,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,2,4
42,2,Parent,1,1,48,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,3,3
21,6,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,1,1
21,6,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,2,5
21,6,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,3,1
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,1,4
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,2,3
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,3,3
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Fam,D,1,1
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Fam,D,2,5
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Fam,D,3,2
22,11,Parent,1,2,41,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,D,1,3
22,11,Parent,1,2,41,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,D,2,4
22,11,Parent,1,2,41,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,D,3,2
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,D,1,2
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,D,2,4
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,D,3,3
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,1,3
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,2,4
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,3,2
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Fam,D,1,1
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Fam,D,2,5
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Fam,D,3,1
45,27,Parent,1,2,48,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,D,1,3
45,27,Parent,1,2,48,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,D,2,3
45,27,Parent,1,2,48,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,D,3,3
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,1,5
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,2,2
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,D,3,5
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,1,4
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,2,2
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,3,4
28,42,Parent,1,1,42,Male,White or Caucasian,Yes,Associate's degree (2 year),"More than $100,000",Fam,D,1,3
28,42,Parent,1,1,42,Male,White or Caucasian,Yes,Associate's degree (2 year),"More than $100,000",Fam,D,2,4
28,42,Parent,1,1,42,Male,White or Caucasian,Yes,Associate's degree (2 year),"More than $100,000",Fam,D,3,3
20,44,Parent,1,1,41,Male,Black or African American,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,1,4
20,44,Parent,1,1,41,Male,Black or African American,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,2,1
20,44,Parent,1,1,41,Male,Black or African American,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,3,4
49,48,Parent,1,2,42,Female,White or Caucasian,Yes,Other,"$75,000 to $100,000",Fam,D,1,3
49,48,Parent,1,2,42,Female,White or Caucasian,Yes,Other,"$75,000 to $100,000",Fam,D,2,4
49,48,Parent,1,2,42,Female,White or Caucasian,Yes,Other,"$75,000 to $100,000",Fam,D,3,2
30,51,Parent,1,2,46,Female,White or Caucasian,No,Trade / technical / vocational certification,"$50,000 to $75,000",Fam,D,1,3
30,51,Parent,1,2,46,Female,White or Caucasian,No,Trade / technical / vocational certification,"$50,000 to $75,000",Fam,D,2,5
30,51,Parent,1,2,46,Female,White or Caucasian,No,Trade / technical / vocational certification,"$50,000 to $75,000",Fam,D,3,3
1,57,Parent,1,1,39,Female,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Fam,D,1,4
1,57,Parent,1,1,39,Female,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Fam,D,2,4
1,57,Parent,1,1,39,Female,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Fam,D,3,4
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,1,2
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,2,4
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,3,2
51,63,Parent,1,2,53,Female,Other,No,High school graduate,"$75,000 to $100,000",Fam,D,1,3
51,63,Parent,1,2,53,Female,Other,No,High school graduate,"$75,000 to $100,000",Fam,D,2,4
51,63,Parent,1,2,53,Female,Other,No,High school graduate,"$75,000 to $100,000",Fam,D,3,2
31,65,Parent,1,1,21,Female,Hispanic or Latinx,No,High school graduate,"$25,000 to $ 49,000",Fam,D,1,2
31,65,Parent,1,1,21,Female,Hispanic or Latinx,No,High school graduate,"$25,000 to $ 49,000",Fam,D,2,4
31,65,Parent,1,1,21,Female,Hispanic or Latinx,No,High school graduate,"$25,000 to $ 49,000",Fam,D,3,2
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,D,1,4
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,D,2,3
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,D,3,4
32,69,Parent,1,2,31,Female,Hispanic or Latinx,No,Associate's degree (2 year),"$25,000 to $ 49,000",Fam,D,1,3
32,69,Parent,1,2,31,Female,Hispanic or Latinx,No,Associate's degree (2 year),"$25,000 to $ 49,000",Fam,D,2,4
32,69,Parent,1,2,31,Female,Hispanic or Latinx,No,Associate's degree (2 year),"$25,000 to $ 49,000",Fam,D,3,2
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,D,1,4
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,D,2,3
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,D,3,4
34,73,Parent,2,3,45,Male,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,D,1,2
34,73,Parent,2,3,45,Male,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,D,2,4
34,73,Parent,2,3,45,Male,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,D,3,2
36,75,Parent,2,3,40,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Fam,D,1,3
36,75,Parent,2,3,40,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Fam,D,2,4
36,75,Parent,2,3,40,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Fam,D,3,4
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,D,1,2
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,D,2,4
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,D,3,1
3,86,Parent,6,6,76,Female,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,D,1,1
3,86,Parent,6,6,76,Female,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,D,2,5
3,86,Parent,6,6,76,Female,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,D,3,1
7,88,Parent,1,2,39,Female,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,D,1,2
7,88,Parent,1,2,39,Female,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,D,2,4
7,88,Parent,1,2,39,Female,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,D,3,2
15,91,Parent,1,1,45,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,D,1,2
15,91,Parent,1,1,45,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,D,2,4
15,91,Parent,1,1,45,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,D,3,2
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,1,4
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,2,2
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,3,4
5,103,Parent,8,6,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,1,1
5,103,Parent,8,6,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,2,2
5,103,Parent,8,6,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,D,3,3
40,105,Parent,1,1,30,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,D,1,2
40,105,Parent,1,1,30,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,D,2,4
40,105,Parent,1,1,30,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,D,3,2
6,110,Parent,1,1,43,Male,Other,Yes,"Other, Some college","More than $100,000",Fam,D,1,4
6,110,Parent,1,1,43,Male,Other,Yes,"Other, Some college","More than $100,000",Fam,D,2,3
6,110,Parent,1,1,43,Male,Other,Yes,"Other, Some college","More than $100,000",Fam,D,3,4
18,111,Parent,1,2,19,Female,White or Caucasian,Yes,High school graduate,"More than $100,000",Fam,D,1,3
18,111,Parent,1,2,19,Female,White or Caucasian,Yes,High school graduate,"More than $100,000",Fam,D,2,4
18,111,Parent,1,2,19,Female,White or Caucasian,Yes,High school graduate,"More than $100,000",Fam,D,3,4
10,112,Parent,1,1,21,Female,White or Caucasian,No,Associate's degree (2 year),"$50,000 to $75,000",Fam,D,1,2
10,112,Parent,1,1,21,Female,White or Caucasian,No,Associate's degree (2 year),"$50,000 to $75,000",Fam,D,2,4
10,112,Parent,1,1,21,Female,White or Caucasian,No,Associate's degree (2 year),"$50,000 to $75,000",Fam,D,3,2
8,121,Parent,1,1,50,Male,Asian,Yes,Graduate degree,"More than $100,000",Fam,D,1,3
8,121,Parent,1,1,50,Male,Asian,Yes,Graduate degree,"More than $100,000",Fam,D,2,3
8,121,Parent,1,1,50,Male,Asian,Yes,Graduate degree,"More than $100,000",Fam,D,3,3
20,123,Parent,1,1,39,Female,Black or African American,No,Graduate degree,"More than $100,000",Fam,D,1,2
20,123,Parent,1,1,39,Female,Black or African American,No,Graduate degree,"More than $100,000",Fam,D,2,4
20,123,Parent,1,1,39,Female,Black or African American,No,Graduate degree,"More than $100,000",Fam,D,3,2
42,2,Parent,1,1,48,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,1,4
42,2,Parent,1,1,48,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,2,2
42,2,Parent,1,1,48,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,3,4
21,6,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,1,5
21,6,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,2,2
21,6,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,3,5
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,1,5
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,2,1
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,3,5
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Fam,U,1,2
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Fam,U,2,4
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Fam,U,3,3
22,11,Parent,1,2,41,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,U,1,4
22,11,Parent,1,2,41,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,U,2,3
22,11,Parent,1,2,41,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,U,3,4
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,U,1,5
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,U,2,1
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,U,3,5
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,1,5
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,2,2
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,3,5
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Fam,U,1,4
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Fam,U,2,1
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Fam,U,3,4
45,27,Parent,1,2,48,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,U,1,4
45,27,Parent,1,2,48,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,U,2,2
45,27,Parent,1,2,48,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,U,3,4
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,1,5
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,2,2
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Fam,U,3,5
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,1,4
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,2,2
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,3,4
28,42,Parent,1,1,42,Male,White or Caucasian,Yes,Associate's degree (2 year),"More than $100,000",Fam,U,1,4
28,42,Parent,1,1,42,Male,White or Caucasian,Yes,Associate's degree (2 year),"More than $100,000",Fam,U,2,2
28,42,Parent,1,1,42,Male,White or Caucasian,Yes,Associate's degree (2 year),"More than $100,000",Fam,U,3,2
20,44,Parent,1,1,41,Male,Black or African American,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,1,5
20,44,Parent,1,1,41,Male,Black or African American,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,2,1
20,44,Parent,1,1,41,Male,Black or African American,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,3,5
49,48,Parent,1,2,42,Female,White or Caucasian,Yes,Other,"$75,000 to $100,000",Fam,U,1,1
49,48,Parent,1,2,42,Female,White or Caucasian,Yes,Other,"$75,000 to $100,000",Fam,U,2,2
49,48,Parent,1,2,42,Female,White or Caucasian,Yes,Other,"$75,000 to $100,000",Fam,U,3,1
30,51,Parent,1,2,46,Female,White or Caucasian,No,Trade / technical / vocational certification,"$50,000 to $75,000",Fam,U,1,4
30,51,Parent,1,2,46,Female,White or Caucasian,No,Trade / technical / vocational certification,"$50,000 to $75,000",Fam,U,2,3
30,51,Parent,1,2,46,Female,White or Caucasian,No,Trade / technical / vocational certification,"$50,000 to $75,000",Fam,U,3,4
1,57,Parent,1,1,39,Female,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Fam,U,1,5
1,57,Parent,1,1,39,Female,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Fam,U,2,3
1,57,Parent,1,1,39,Female,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Fam,U,3,4
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,1,3
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,2,3
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,3,4
51,63,Parent,1,2,53,Female,Other,No,High school graduate,"$75,000 to $100,000",Fam,U,1,4
51,63,Parent,1,2,53,Female,Other,No,High school graduate,"$75,000 to $100,000",Fam,U,2,2
51,63,Parent,1,2,53,Female,Other,No,High school graduate,"$75,000 to $100,000",Fam,U,3,4
31,65,Parent,1,1,21,Female,Hispanic or Latinx,No,High school graduate,"$25,000 to $ 49,000",Fam,U,1,4
31,65,Parent,1,1,21,Female,Hispanic or Latinx,No,High school graduate,"$25,000 to $ 49,000",Fam,U,2,2
31,65,Parent,1,1,21,Female,Hispanic or Latinx,No,High school graduate,"$25,000 to $ 49,000",Fam,U,3,3
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,U,1,4
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,U,2,3
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,U,3,4
32,69,Parent,1,2,31,Female,Hispanic or Latinx,No,Associate's degree (2 year),"$25,000 to $ 49,000",Fam,U,1,5
32,69,Parent,1,2,31,Female,Hispanic or Latinx,No,Associate's degree (2 year),"$25,000 to $ 49,000",Fam,U,2,1
32,69,Parent,1,2,31,Female,Hispanic or Latinx,No,Associate's degree (2 year),"$25,000 to $ 49,000",Fam,U,3,4
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,U,1,4
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,U,2,1
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,U,3,4
34,73,Parent,2,3,45,Male,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,U,1,4
34,73,Parent,2,3,45,Male,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,U,2,3
34,73,Parent,2,3,45,Male,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,U,3,4
36,75,Parent,2,3,40,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Fam,U,1,4
36,75,Parent,2,3,40,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Fam,U,2,3
36,75,Parent,2,3,40,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Fam,U,3,4
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,U,1,4
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,U,2,4
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Fam,U,3,2
3,86,Parent,6,6,76,Female,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,U,1,1
3,86,Parent,6,6,76,Female,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,U,2,4
3,86,Parent,6,6,76,Female,White or Caucasian,No,High school graduate,"$50,000 to $75,000",Fam,U,3,1
7,88,Parent,1,2,39,Female,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,U,1,4
7,88,Parent,1,2,39,Female,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,U,2,2
7,88,Parent,1,2,39,Female,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Fam,U,3,4
15,91,Parent,1,1,45,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,U,1,4
15,91,Parent,1,1,45,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,U,2,4
15,91,Parent,1,1,45,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Fam,U,3,4
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,1,4
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,2,4
